"activity" "subject" "variable" "mean"
"WALKING_UPSTAIRS" 20 "tBodyAccMag_std__" -0.572325820319209
"WALKING_UPSTAIRS" 20 "tGravityAccMag_mean__" -0.517257429345412
"WALKING_UPSTAIRS" 20 "tGravityAccMag_std__" -0.572325820319209
"WALKING_UPSTAIRS" 20 "tBodyAccJerkMag_mean__" -0.619698756735028
"WALKING_UPSTAIRS" 20 "tBodyAccJerkMag_std__" -0.588644307467599
"WALKING_UPSTAIRS" 20 "tBodyGyroMag_mean__" -0.516861235888701
"WALKING_UPSTAIRS" 20 "tBodyGyroMag_std__" -0.580023613494576
"WALKING_UPSTAIRS" 20 "tBodyGyroJerkMag_mean__" -0.684048497355932
"WALKING_UPSTAIRS" 20 "tBodyGyroJerkMag_std__" -0.683503744537853
"WALKING_UPSTAIRS" 20 "fBodyAcc_mean___X" -0.612641113666949
"WALKING_UPSTAIRS" 20 "fBodyAcc_mean___Y" -0.426398722000395
"WALKING_UPSTAIRS" 20 "fBodyAcc_mean___Z" -0.665006945724294
"WALKING_UPSTAIRS" 20 "fBodyAcc_std___X" -0.60314894923565
"WALKING_UPSTAIRS" 20 "fBodyAcc_std___Y" -0.381534028764124
"WALKING_UPSTAIRS" 20 "fBodyAcc_std___Z" -0.647515612457627
"WALKING_UPSTAIRS" 20 "fBodyAcc_meanFreq___X" -0.228177936580508
"WALKING_UPSTAIRS" 20 "fBodyAcc_meanFreq___Y" -0.0114411446707345
"WALKING_UPSTAIRS" 20 "fBodyAcc_meanFreq___Z" 0.0779615448683983
"WALKING_UPSTAIRS" 20 "fBodyAccJerk_mean___X" -0.652264226931438
"WALKING_UPSTAIRS" 20 "fBodyAccJerk_mean___Y" -0.557791286001412
"WALKING_UPSTAIRS" 20 "fBodyAccJerk_mean___Z" -0.732835648957627
"WALKING_UPSTAIRS" 20 "fBodyAccJerk_std___X" -0.634710081102825
"WALKING_UPSTAIRS" 20 "fBodyAccJerk_std___Y" -0.525907610282373
"WALKING_UPSTAIRS" 20 "fBodyAccJerk_std___Z" -0.760509114748588
"WALKING_UPSTAIRS" 20 "fBodyAccJerk_meanFreq___X" -0.0946565249276271
"WALKING_UPSTAIRS" 20 "fBodyAccJerk_meanFreq___Y" -0.295851375876469
"WALKING_UPSTAIRS" 20 "fBodyAccJerk_meanFreq___Z" -0.173772101164407
"WALKING_UPSTAIRS" 20 "fBodyGyro_mean___X" -0.626445370827119
"WALKING_UPSTAIRS" 20 "fBodyGyro_mean___Y" -0.591039733449633
"WALKING_UPSTAIRS" 20 "fBodyGyro_mean___Z" -0.518444509491525
"WALKING_UPSTAIRS" 20 "fBodyGyro_std___X" -0.704481841200565
"WALKING_UPSTAIRS" 20 "fBodyGyro_std___Y" -0.567588605842655
"WALKING_UPSTAIRS" 20 "fBodyGyro_std___Z" -0.575002191142655
"WALKING_UPSTAIRS" 20 "fBodyGyro_meanFreq___X" -0.152974668730028
"WALKING_UPSTAIRS" 20 "fBodyGyro_meanFreq___Y" -0.197281081362486
"WALKING_UPSTAIRS" 20 "fBodyGyro_meanFreq___Z" -0.138316973455706
"WALKING_UPSTAIRS" 20 "fBodyAccMag_mean__" -0.560278889421186
"WALKING_UPSTAIRS" 20 "fBodyAccMag_std__" -0.648306198707062
"WALKING_UPSTAIRS" 20 "fBodyAccMag_meanFreq__" 0.0604926209205932
"WALKING_UPSTAIRS" 20 "fBodyBodyAccJerkMag_mean__" -0.584571446817062
"WALKING_UPSTAIRS" 20 "fBodyBodyAccJerkMag_std__" -0.597351046813729
"WALKING_UPSTAIRS" 20 "fBodyBodyAccJerkMag_meanFreq__" 0.0872234701100565
"WALKING_UPSTAIRS" 20 "fBodyBodyGyroMag_mean__" -0.606970915061638
"WALKING_UPSTAIRS" 20 "fBodyBodyGyroMag_std__" -0.635816314618644
"WALKING_UPSTAIRS" 20 "fBodyBodyGyroMag_meanFreq__" -0.0676712910494915
"WALKING_UPSTAIRS" 20 "fBodyBodyGyroJerkMag_mean__" -0.692638075749774
"WALKING_UPSTAIRS" 20 "fBodyBodyGyroJerkMag_std__" -0.694680032329943
"WALKING_UPSTAIRS" 20 "fBodyBodyGyroJerkMag_meanFreq__" 0.0504291443716384
"WALKING_UPSTAIRS" 24 "tBodyAcc_mean___X" 0.276767046391076
"WALKING_UPSTAIRS" 24 "tBodyAcc_mean___Y" -0.0176822460103885
"WALKING_UPSTAIRS" 24 "tBodyAcc_mean___Z" -0.107914503687664
"WALKING_UPSTAIRS" 24 "tBodyAcc_std___X" -0.675459176298425
"WALKING_UPSTAIRS" 24 "tBodyAcc_std___Y" -0.582490655185302
"WALKING_UPSTAIRS" 24 "tBodyAcc_std___Z" -0.636497458900262
"WALKING_UPSTAIRS" 24 "tGravityAcc_mean___X" 0.69498126808399
"WALKING_UPSTAIRS" 24 "tGravityAcc_mean___Y" 0.0729509702152231
"WALKING_UPSTAIRS" 24 "tGravityAcc_mean___Z" 0.0623227714146982
"WALKING_UPSTAIRS" 24 "tGravityAcc_std___X" -0.975329699658793
"WALKING_UPSTAIRS" 24 "tGravityAcc_std___Y" -0.96089816664042
"WALKING_UPSTAIRS" 24 "tGravityAcc_std___Z" -0.955724566194226
"WALKING_UPSTAIRS" 24 "tBodyAccJerk_mean___X" 0.0784735003467192
"WALKING_UPSTAIRS" 24 "tBodyAccJerk_mean___Y" 0.00396900308574016
"WALKING_UPSTAIRS" 24 "tBodyAccJerk_mean___Z" -0.00700960558805774
"WALKING_UPSTAIRS" 24 "tBodyAccJerk_std___X" -0.74030054488189
"WALKING_UPSTAIRS" 24 "tBodyAccJerk_std___Y" -0.685979796261942
"WALKING_UPSTAIRS" 24 "tBodyAccJerk_std___Z" -0.736374232574803
"WALKING_UPSTAIRS" 24 "tBodyGyro_mean___X" -0.0212578096847769
"WALKING_UPSTAIRS" 24 "tBodyGyro_mean___Y" -0.0782440202677165
"WALKING_UPSTAIRS" 24 "tBodyGyro_mean___Z" 0.0841740375981627
"WALKING_UPSTAIRS" 24 "tBodyGyro_std___X" -0.776199049939633
"WALKING_UPSTAIRS" 24 "tBodyGyro_std___Y" -0.763365457296588
"WALKING_UPSTAIRS" 24 "tBodyGyro_std___Z" -0.708251676335958
"WALKING_UPSTAIRS" 24 "tBodyGyroJerk_mean___X" -0.0998294248142257
"WALKING_UPSTAIRS" 24 "tBodyGyroJerk_mean___Y" -0.0390749421383202
"WALKING_UPSTAIRS" 24 "tBodyGyroJerk_mean___Z" -0.0552987683401575
"WALKING_UPSTAIRS" 24 "tBodyGyroJerk_std___X" -0.764490030609974
"WALKING_UPSTAIRS" 24 "tBodyGyroJerk_std___Y" -0.792718702440945
"WALKING_UPSTAIRS" 24 "tBodyGyroJerk_std___Z" -0.796816516614173
"WALKING_UPSTAIRS" 24 "tBodyAccMag_mean__" -0.620032665162467
"WALKING_UPSTAIRS" 24 "tBodyAccMag_std__" -0.650862147810236
"WALKING_UPSTAIRS" 24 "tGravityAccMag_mean__" -0.620032665162467
"WALKING_UPSTAIRS" 24 "tGravityAccMag_std__" -0.650862147810236
"WALKING_UPSTAIRS" 24 "tBodyAccJerkMag_mean__" -0.713667423769029
"WALKING_UPSTAIRS" 24 "tBodyAccJerkMag_std__" -0.689391189346457
"WALKING_UPSTAIRS" 24 "tBodyGyroMag_mean__" -0.682447212750656
"WALKING_UPSTAIRS" 24 "tBodyGyroMag_std__" -0.742983126606299
"WALKING_UPSTAIRS" 24 "tBodyGyroJerkMag_mean__" -0.791646550787402
"WALKING_UPSTAIRS" 24 "tBodyGyroJerkMag_std__" -0.788997850813648
"WALKING_UPSTAIRS" 24 "fBodyAcc_mean___X" -0.707613779580052
"WALKING_UPSTAIRS" 24 "fBodyAcc_mean___Y" -0.611509042586877
"WALKING_UPSTAIRS" 24 "fBodyAcc_mean___Z" -0.65585899482231
"WALKING_UPSTAIRS" 24 "fBodyAcc_std___X" -0.664356691751496
"WALKING_UPSTAIRS" 24 "fBodyAcc_std___Y" -0.594676790059055
"WALKING_UPSTAIRS" 24 "fBodyAcc_std___Z" -0.655360521446194
"WALKING_UPSTAIRS" 24 "fBodyAcc_meanFreq___X" -0.263352298517585
"WALKING_UPSTAIRS" 24 "fBodyAcc_meanFreq___Y" -0.0176079240963255
"WALKING_UPSTAIRS" 24 "fBodyAcc_meanFreq___Z" 0.0812580797481102
"WALKING_UPSTAIRS" 24 "fBodyAccJerk_mean___X" -0.752245372493438
"WALKING_UPSTAIRS" 24 "fBodyAccJerk_mean___Y" -0.703641614506562
"WALKING_UPSTAIRS" 24 "fBodyAccJerk_mean___Z" -0.719655747391076
"WALKING_UPSTAIRS" 24 "fBodyAccJerk_std___X" -0.751378154304462
"WALKING_UPSTAIRS" 24 "fBodyAccJerk_std___Y" -0.688280461860892
"WALKING_UPSTAIRS" 24 "fBodyAccJerk_std___Z" -0.751628687821522
"WALKING_UPSTAIRS" 24 "fBodyAccJerk_meanFreq___X" -0.0570423475325459
"WALKING_UPSTAIRS" 24 "fBodyAccJerk_meanFreq___Y" -0.23113163252252
"WALKING_UPSTAIRS" 24 "fBodyAccJerk_meanFreq___Z" -0.13977119240315
"WALKING_UPSTAIRS" 24 "fBodyGyro_mean___X" -0.722607377748032
"WALKING_UPSTAIRS" 24 "fBodyGyro_mean___Y" -0.753710479580053
"WALKING_UPSTAIRS" 24 "fBodyGyro_mean___Z" -0.70948857687664
"WALKING_UPSTAIRS" 24 "fBodyGyro_std___X" -0.794063529133858
"WALKING_UPSTAIRS" 24 "fBodyGyro_std___Y" -0.771969808976378
"WALKING_UPSTAIRS" 24 "fBodyGyro_std___Z" -0.735749934304462
"WALKING_UPSTAIRS" 24 "fBodyGyro_meanFreq___X" -0.0501078590267979
"WALKING_UPSTAIRS" 24 "fBodyGyro_meanFreq___Y" -0.0975347609866142
"WALKING_UPSTAIRS" 24 "fBodyGyro_meanFreq___Z" -0.0556407394121785
"WALKING_UPSTAIRS" 24 "fBodyAccMag_mean__" -0.650121872273806
"WALKING_UPSTAIRS" 24 "fBodyAccMag_std__" -0.705928425819685
"WALKING_UPSTAIRS" 24 "fBodyAccMag_meanFreq__" 0.0236300571840945
"WALKING_UPSTAIRS" 24 "fBodyBodyAccJerkMag_mean__" -0.696845583388451
"WALKING_UPSTAIRS" 24 "fBodyBodyAccJerkMag_std__" -0.682447145993307
"WALKING_UPSTAIRS" 24 "fBodyBodyAccJerkMag_meanFreq__" 0.198422013108136
"WALKING_UPSTAIRS" 24 "fBodyBodyGyroMag_mean__" -0.754131617480315
"WALKING_UPSTAIRS" 24 "fBodyBodyGyroMag_std__" -0.782076276167979
"WALKING_UPSTAIRS" 24 "fBodyBodyGyroMag_meanFreq__" 0.0194486014291864
"WALKING_UPSTAIRS" 24 "fBodyBodyGyroJerkMag_mean__" -0.795019165380577
"WALKING_UPSTAIRS" 24 "fBodyBodyGyroJerkMag_std__" -0.796157264514436
"WALKING_UPSTAIRS" 24 "fBodyBodyGyroJerkMag_meanFreq__" 0.161739608926982
